Timestamp,XT,Weekday,Holiday,XTForecastEstimation
2018-02-13 01:00:00,2893.096236544,2,0,2873.6469359637613
2018-02-13 02:00:00,2854.6271372389997,2,0,2828.8888170776336
2018-02-13 03:00:00,2716.235076223,2,0,2681.420111153655
2018-02-13 04:00:00,2628.559781981,2,0,2595.679422638833
2018-02-13 05:00:00,2697.249068711,2,0,2706.7574786841155
2018-02-13 06:00:00,3084.074008566,2,0,3084.4693227174143
2018-02-13 07:00:00,3650.595975136,2,0,3718.183343880928
2018-02-13 08:00:00,3988.518413089,2,0,4006.453804440253
2018-02-13 09:00:00,4320.700124598,2,0,4328.342670103808
2018-02-13 10:00:00,4456.40116635,2,0,4389.653526313253
2018-02-13 11:00:00,4577.952776555,2,0,4402.9640214514975
2018-02-13 12:00:00,4687.375751805,2,0,4486.940730329187
2018-02-13 13:00:00,4615.704068069,2,0,4433.281171343588
2018-02-13 14:00:00,4451.583034179,2,0,4258.2596011983915
2018-02-13 15:00:00,4667.778676812,2,0,4443.9752544241965
2018-02-13 16:00:00,4660.653672906001,2,0,4498.645723864603
2018-02-13 17:00:00,4613.053489883,2,0,4589.731732559805
2018-02-13 18:00:00,5198.160879682,2,0,5262.271755741845
2018-02-13 19:00:00,5453.784724277,2,0,5534.133444697967
2018-02-13 20:00:00,5419.620266684,2,0,5491.171034399251
2018-02-13 21:00:00,5100.026141893,2,0,5169.942823778929
2018-02-13 22:00:00,4528.086612309,2,0,4609.127139133836
2018-02-13 23:00:00,4052.423896974,2,0,4095.9938868725394
2018-02-14 00:00:00,3447.165177681,3,0,3494.7914976296393
2018-02-14 01:00:00,2908.818722483,3,0,2966.4872390990827
2018-02-14 02:00:00,2848.935374534,3,0,2916.99310317595
2018-02-14 03:00:00,2704.629752018,3,0,2772.8213763804547
2018-02-14 04:00:00,2615.3200549470002,3,0,2700.802191940593
2018-02-14 05:00:00,2687.231240008,3,0,2764.8896967766955
2018-02-14 06:00:00,3070.4363942419996,3,0,3127.2471440997488
2018-02-14 07:00:00,3649.3222191840005,3,0,3708.2297103557603
2018-02-14 08:00:00,3994.6166065060006,3,0,4033.541050347785
2018-02-14 09:00:00,4337.053992468001,3,0,4481.501745976978
2018-02-14 10:00:00,4424.6732883350005,3,0,4648.662008904626
2018-02-14 11:00:00,4429.275944521,3,0,4620.753850021307
2018-02-14 12:00:00,4448.558572236,3,0,4646.56752132971
2018-02-14 13:00:00,4427.240596547,3,0,4611.004387108832
2018-02-14 14:00:00,4236.559834287999,3,0,4406.775251767236
2018-02-14 15:00:00,4340.431098609,3,0,4515.127862575542
2018-02-14 16:00:00,4255.999934922,3,0,4463.073673505067
2018-02-14 17:00:00,4268.917212926,3,0,4443.7364886057085
2018-02-14 18:00:00,5017.863595305,3,0,5100.839099776417
2018-02-14 19:00:00,5382.425538277,3,0,5440.048851462817
2018-02-14 20:00:00,5369.0214411100005,3,0,5415.61558221802
2018-02-14 21:00:00,5079.105495374999,3,0,5130.151397888505
2018-02-14 22:00:00,4528.605194357,3,0,4603.753890318624
2018-02-14 23:00:00,4091.143947247,3,0,4104.0755983142335
2018-02-15 00:00:00,3508.0026050980005,4,0,3407.7168975898885
2018-02-15 01:00:00,2982.182884024,4,0,2933.6362085355045
2018-02-15 02:00:00,2901.733000536,4,0,2892.2424462249855
2018-02-15 03:00:00,2744.2853763949997,4,0,2709.1533258945647
2018-02-15 04:00:00,2653.483434325,4,0,2605.0200436883583
2018-02-15 05:00:00,2722.553525278,4,0,2670.77455881696
